"""It seems wp8.1 does not backup and then restore all the apps.""",Normal
"""Mostly, Nokia's and Here's apps (some examples: Nokia camera, Here Maps, Here Drive+) were not backed up.""",Normal
"""I needed to install these manually.""",Normal
"""Some other Nokia apps that were installed by default when I bought the phone (photo and video related apps) were not restored either.""",Normal
"""Also, after I restored the phone, Here Maps and Here Drive+ tiles had ""!""""",Normal
"""sign and saying that these apps do not even exist in the store any more.""",Normal
"""But of course they exist in the store.""",Normal
"""I installed these manually later.""",Normal
"""Some of my contact had different than default ringtone.""",Normal
"""Those were not restored either.""",Normal
"""All contacts had the same ringtone.""",Normal
"""Glance screen settings and when it goes to night mode were not backed up and restored.""",Normal
"""But of course they exist in the store.___ more""",Normal
"""I recently had to use this API for a private client certificate.""",Normal
"""And I was surprised to read in the MSDN that it returns ""nothing"" as a result of its async call.""",Normal
"""I would really have thought it returns the just imported pfx.""",Normal
"""So here is my scenario and you can clearly see why this API change would help to improve the code flow: var clientCert; ensureCertficatesAsync = function() { logger.trace(""Checking client certificate""); if (clientCert) { logger.info(""Using already loaded client certificate""); return WinJS.Promise.as(clientCert); } var certQuery = new Certificates.CertificateQuery(); certQuery.friendlyName = ""Client Cert""; return Certificates.CertificateStores.findAllAsync(certQuery).then(function(certs) { if (!certs.length) { return Windows.Storage.StorageFile.getFileFromApplicationUriAsync(""ms-appx:///cert/client.pfx""); }).then(Windows.Storage.FileIO.readBufferAsync).then(function(buffer) { var pfx = Windows.Security.Cryptography.CryptographicBuffer.encodeToBase64String(buffer); logger.info(""Installing client certificate""); return Certificates.CertificateEnrollmentManager.importPfxDataAsync( pfx, ""XXXXX"", Certificates.ExportOption.notExportable, Certificates.KeyProtectionLevel.noConsent, Certificates.InstallOptions.none, certQuery.friendlyName ); }).then(function() { // This search in the store could be omitted logger.info(""Client certificate installed""); return Certificates.CertificateStores.findAllAsync(certQuery); }).then(function(certs) { return clientCert = certs[0]; }); } else { logger.info(""Client certificate already installed""); return clientCert = certs[0]; } }); } As you can see after installing the pfx I have to query the store again to fetch the pfx to use it in calls to HttpClient with a filter.""",Normal
"""This is not a breaking change.""",Normal
"""Current users are not expecting any return in the success continuation, so they not check for any returned value.""",Normal
"""Thanks for consideration!""",Normal
"""So here is my scenario and you can clearly see why this API change would help to improve the code flow: var clientCert; ensureCertficatesAsync = function() { logger.trace(""Checking client certificate""); if (clientCert) { logger.info(""Using already loaded client certificate""); return WinJS.Promise.as(clientCert); } var certQuery = new Certificates.CertificateQuery(); certQuery.friendlyName = ""Client Cert""; return Certificates.CertificateStores.findAllAsync(certQuery).then(function(certs) { if (!certs.length) { return___ more""",Normal
"""With a lot.""",Normal
"""Of wifis around not all are displayed or usable... Android devices work fine""",Normal
"""Please arabic keyboard not found in lumia 610 please support an arabic""",Suggestion
"""Add xap support for some apps like explorer and opera""",Suggestion
"""Currently when sending a email using WP8, You can only attach a photo.""",Normal
"""The software NEEDS access to sky / one drive or a option so you can send files you have stored on there.""",Suggestion
"""(common sense)""",Normal
"""Could be very useful if i had the possibility to use an API to automatically Disable the Lock Screen when approaching House or the reverse, Enable Lock Screen when leaving House.""",Normal
"""We can see this feature already in some operational systems...""",Normal
"""In some case if enterprise wants its signed app to be installed using In house Touch Kiosk(PC/MACHINE) then this should be possible using USB installation.""",Normal
"""Add Payoneer as a payment method for Windows Phone Store / Windows Store / PubCenter earnings.""",Suggestion
"""Need nd filter attachment grip case..""",Suggestion
"""Note 3 , lg g2 xperia z1 all have snapdragon 800 and support 4k video recording , why not Lumia phones..""",Normal
"""I think only software update require..""",Normal
"""Currently in D2D for Windows Phone ID2D1Factory::CreateWicBitmapRenderTarget is strangely not supported.""",Normal
"""I would like to have one to be able to do HQ software rendering using Direct2D.""",Suggestion
"""To quote from Windows Phone web site https:/dev.windowsphone.com/en-US/OEM/docs/Welcome/Windows_Phone_8.1 ___Windows Phone 8.1 introduces the ability to write certain drivers as user-mode drivers by using UMDF 2.0.""",Normal
"""With UMDF 2.0, you can write UMDF drivers that use C-style syntax and call many of the same methods that are available to KMDF drivers.___ But this is limited to phone makers OEMs.""",Normal
"""However since phones are becoming more and more like PCs used to be and hardware extensions are starting to appear, like the Structure Sensor which is designed to work with IPhone and Android.""",Normal
"""Since UMDF USB drivers are absolutely safe from harming the system thus guarding from penetrating the SP networks, it would be a good idea to allow 3rd party registered device driver developers to be able to develop UMDF signed drivers, submitted for testing and approval for such devices as I mentioned before.""",Suggestion
